,code,symbol,issuer,fund_manager,fund_type,establishment_date,listed_date,stop_date,de_listed_date,benchmark
7271,150263,华宝1000A,华宝基金管理有限公司,丰晨成 ,Stock,2015-06-04,2015-06-16,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证1000指数
7272,150264,华宝1000B,华宝基金管理有限公司,丰晨成 ,Stock,2015-06-04,2015-06-16,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证1000指数
7273,150265,中融一带一路A,中融基金管理有限公司,赵菲 ,Stock,2015-05-14,2015-05-22,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证一带一路主题指数
7274,150266,中融一带一路B,中融基金管理有限公司,赵菲 ,Stock,2015-05-14,2015-05-22,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证一带一路主题指数
7275,150267,博时银行A,博时基金管理有限公司,赵云阳 ,Stock,2015-06-09,2015-06-18,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证银行指数
7276,150268,博时银行B,博时基金管理有限公司,赵云阳 ,Stock,2015-06-09,2015-06-18,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证银行指数
7277,150269,招商白酒A,招商基金管理有限公司,侯昊 ,Stock,2015-05-27,2015-06-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证白酒指数
7278,150270,招商白酒B,招商基金管理有限公司,侯昊 ,Stock,2015-05-27,2015-06-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证白酒指数
7279,150271,招商生物A,招商基金管理有限公司,侯昊 ,Stock,2015-05-27,2015-06-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证生物医药指数
7280,150272,招商生物B,招商基金管理有限公司,侯昊 ,Stock,2015-05-27,2015-06-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证生物医药指数
7281,150273,鹏华一带一路A,鹏华基金管理有限公司,张羽翔 ,Stock,2015-05-18,2015-05-25,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证一带一路主题指数
7282,150274,鹏华一带一路B,鹏华基金管理有限公司,张羽翔 ,Stock,2015-05-18,2015-05-25,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证一带一路主题指数
7283,150275,安信一带一路A,安信基金管理有限责任公司,龙川 ,Stock,2015-05-14,2015-05-22,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证一带一路主题指数
7284,150276,安信一带一路B,安信基金管理有限责任公司,龙川 ,Stock,2015-05-14,2015-05-22,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证一带一路主题指数
7285,150277,鹏华高铁A,鹏华基金管理有限公司,张羽翔 ,Stock,2015-05-27,2015-06-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证高铁产业指数
7286,150278,鹏华高铁B,鹏华基金管理有限公司,张羽翔 ,Stock,2015-05-27,2015-06-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证高铁产业指数
7287,150279,鹏华新能源A,鹏华基金管理有限公司,张羽翔 ,Stock,2015-05-29,2015-06-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证新能源指数
7288,150280,鹏华新能源B,鹏华基金管理有限公司,张羽翔 ,Stock,2015-05-29,2015-06-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证新能源指数
7289,150281,长盛金融A,长盛基金管理有限公司,陈亘斯 ,Stock,2015-06-16,2015-06-26,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证金融地产指数
7290,150282,长盛金融B,长盛基金管理有限公司,陈亘斯 ,Stock,2015-06-16,2015-06-26,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证金融地产指数
7291,150283,申万医药生物A,申万菱信基金管理有限公司,荆一帆 ,Stock,2015-06-19,2015-07-06,0000-00-00,0000-00-00,5.0％×同业存款利息率+95.0％×中证申万医药生物指数
7292,150284,申万医药生物B,申万菱信基金管理有限公司,荆一帆 ,Stock,2015-06-19,2015-07-06,0000-00-00,0000-00-00,5.0％×同业存款利息率+95.0％×中证申万医药生物指数
7293,150285,中融白酒A,中融基金管理有限公司,,Stock,2015-09-30,2015-09-30,2016-05-06,2016-05-06,5.0％×活期存款利率(税后)+95.0％×中证白酒指数
7294,150286,中融白酒B,中融基金管理有限公司,,Stock,2015-09-30,2015-09-30,2016-05-06,2016-05-06,5.0％×活期存款利率(税后)+95.0％×中证白酒指数
7295,150287,中融钢铁A,中融基金管理有限公司,赵菲 ,Stock,2015-06-19,2015-06-29,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证钢铁行业指数
7296,150288,中融钢铁B,中融基金管理有限公司,赵菲 ,Stock,2015-06-19,2015-06-29,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证钢铁行业指数
7297,150289,中融煤炭A,中融基金管理有限公司,赵菲 ,Stock,2015-06-25,2015-07-03,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证煤炭指数
7298,150290,中融煤炭B,中融基金管理有限公司,赵菲 ,Stock,2015-06-25,2015-07-03,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证煤炭指数
7299,150291,中融银行A,中融基金管理有限公司,赵菲 ,Stock,2015-06-05,2015-06-15,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证银行指数
7300,150292,中融银行B,中融基金管理有限公司,赵菲 ,Stock,2015-06-05,2015-06-15,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证银行指数
7301,150293,南方高铁A,南方基金管理股份有限公司,孙伟 ,Stock,2015-06-10,2015-06-23,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证高铁产业指数
7302,150294,南方高铁B,南方基金管理股份有限公司,孙伟 ,Stock,2015-06-10,2015-06-23,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证高铁产业指数
7303,150295,南方改革A,南方基金管理股份有限公司,孙伟 ,Stock,2015-06-03,2015-06-15,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证国有企业改革指数
7304,150296,南方改革B,南方基金管理股份有限公司,孙伟 ,Stock,2015-06-03,2015-06-15,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证国有企业改革指数
7305,150297,南方互联网A,南方基金管理股份有限公司,龚涛 ,Stock,2015-07-01,2015-07-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证互联网指数
7306,150298,南方互联网B,南方基金管理股份有限公司,龚涛 ,Stock,2015-07-01,2015-07-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证互联网指数
7307,150299,华安银行A,华安基金管理有限公司,许之彦 ,Stock,2015-06-09,2015-06-18,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证银行指数
7308,150300,华安银行B,华安基金管理有限公司,许之彦 ,Stock,2015-06-09,2015-06-18,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证银行指数
7309,150301,华安证券A,华安基金管理有限公司,许之彦 ,Stock,2015-06-09,2015-06-18,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证全指证券公司指数
7310,150302,华安证券B,华安基金管理有限公司,许之彦 ,Stock,2015-06-09,2015-06-18,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证全指证券公司指数
7311,150303,华安50A,华安基金管理有限公司,许之彦 ,Stock,2015-07-06,2015-07-15,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×创业板50指数
7312,150304,华安50B,华安基金管理有限公司,许之彦 ,Stock,2015-07-06,2015-07-15,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×创业板50指数
7313,150305,国寿养老A,国寿安保基金管理有限公司,,Stock,2015-06-26,2015-07-10,2019-03-29,2019-03-29,5.0％×活期存款利率(税后)+95.0％×中证养老产业指数
7314,150306,国寿养老B,国寿安保基金管理有限公司,,Stock,2015-06-26,2015-07-10,2019-03-29,2019-03-29,5.0％×活期存款利率(税后)+95.0％×中证养老产业指数
7315,150307,富国体育A,富国基金管理有限公司,王乐乐 张圣贤 ,Stock,2015-06-25,2015-07-06,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证体育产业指数
7316,150308,富国体育B,富国基金管理有限公司,王乐乐 张圣贤 ,Stock,2015-06-25,2015-07-06,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证体育产业指数
7317,150309,信诚信息A,中信保诚基金管理有限公司,杨旭 ,Stock,2015-06-26,2015-07-15,0000-00-00,0000-00-00,5.0％×同业存款利息率+95.0％×中证信息安全主题指数
7318,150310,信诚信息B,中信保诚基金管理有限公司,杨旭 ,Stock,2015-06-26,2015-07-15,0000-00-00,0000-00-00,5.0％×同业存款利息率+95.0％×中证信息安全主题指数
7319,150311,信诚智能家居A,中信保诚基金管理有限公司,杨旭 ,Stock,2015-06-26,2015-07-15,0000-00-00,0000-00-00,5.0％×同业存款利息率+95.0％×中证智能家居指数
7320,150312,信诚智能家居B,中信保诚基金管理有限公司,杨旭 ,Stock,2015-06-26,2015-07-15,0000-00-00,0000-00-00,5.0％×同业存款利息率+95.0％×中证智能家居指数
7321,150313,信诚基建工程A,中信保诚基金管理有限公司,,Stock,2015-08-06,2015-08-06,2016-07-27,2016-07-27,5.0％×同业存款利息率+95.0％×中证基建工程指数
7322,150314,信诚基建工程B,中信保诚基金管理有限公司,,Stock,2015-08-06,2015-08-06,2016-07-27,2016-07-27,5.0％×同业存款利息率+95.0％×中证基建工程指数
7323,150315,富国工业4.0A,富国基金管理有限公司,王乐乐 张圣贤 ,Stock,2015-06-15,2015-06-25,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证工业4.0指数
7324,150316,富国工业4.0B,富国基金管理有限公司,王乐乐 张圣贤 ,Stock,2015-06-15,2015-06-25,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证工业4.0指数
7325,150317,交银E金融A,交银施罗德基金管理有限公司,蔡铮 ,Stock,2015-06-26,2015-07-08,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证互联网金融指数
7326,150318,交银E金融B,交银施罗德基金管理有限公司,蔡铮 ,Stock,2015-06-26,2015-07-08,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证互联网金融指数
7327,150319,交银环境治理A,交银施罗德基金管理有限公司,,Stock,2015-08-13,2015-08-13,2016-07-19,2016-07-19,5.0％×活期存款利率(税后)+95.0％×中证环境治理指数
7328,150320,交银环境治理B,交银施罗德基金管理有限公司,,Stock,2015-08-13,2015-08-13,2016-07-19,2016-07-19,5.0％×活期存款利率(税后)+95.0％×中证环境治理指数
7329,150321,富国煤炭A,富国基金管理有限公司,王乐乐 张圣贤 ,Stock,2015-06-19,2015-06-30,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证煤炭指数
7330,150322,富国煤炭B,富国基金管理有限公司,王乐乐 张圣贤 ,Stock,2015-06-19,2015-06-30,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证煤炭指数
7331,150323,工银环保A,工银瑞信基金管理有限公司,赵栩 ,Stock,2015-07-09,2015-07-27,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证环保产业指数
7332,150324,工银环保B,工银瑞信基金管理有限公司,赵栩 ,Stock,2015-07-09,2015-07-27,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证环保产业指数
7333,150325,工银高铁A,工银瑞信基金管理有限公司,刘伟琳 ,Stock,2015-07-23,2015-08-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证高铁产业指数
7334,150326,工银高铁B,工银瑞信基金管理有限公司,刘伟琳 ,Stock,2015-07-23,2015-08-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证高铁产业指数
7335,150327,工银新能源A,工银瑞信基金管理有限公司,赵栩 ,Stock,2015-07-09,2015-08-03,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证新能源指数
7336,150328,工银新能源B,工银瑞信基金管理有限公司,赵栩 ,Stock,2015-07-09,2015-08-03,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证新能源指数
7337,150329,方正保险A,方正富邦基金管理有限公司,吴昊 ,Stock,2015-07-31,2015-08-11,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证方正富邦保险主题指数
7338,150330,方正保险B,方正富邦基金管理有限公司,吴昊 ,Stock,2015-07-31,2015-08-11,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证方正富邦保险主题指数
7339,150331,建信网金融A,建信基金管理有限责任公司,,Stock,2015-07-31,2015-08-10,2018-08-01,2018-08-07,5.0％×活期存款利率(税后)+95.0％×中证互联网金融指数
7340,150332,建信网金融B,建信基金管理有限责任公司,,Stock,2015-07-31,2015-08-10,2018-08-01,2018-08-07,5.0％×活期存款利率(税后)+95.0％×中证互联网金融指数
7341,150333,建信有色金属A,建信基金管理有限责任公司,,Stock,2015-08-06,2015-08-06,2016-10-17,2016-10-17,5.0％×活期存款利率(税后)+95.0％×中证申万有色金属指数
7342,150334,建信有色金属B,建信基金管理有限责任公司,,Stock,2015-08-06,2015-08-06,2016-10-17,2016-10-17,5.0％×活期存款利率(税后)+95.0％×中证申万有色金属指数
7343,150335,融通军工A,融通基金管理有限公司,何天翔 ,Stock,2015-07-01,2015-07-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证军工指数
7344,150336,融通军工B,融通基金管理有限公司,何天翔 ,Stock,2015-07-01,2015-07-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证军工指数
7345,150343,融通证券A,融通基金管理有限公司,何天翔 ,Stock,2015-07-17,2015-08-03,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证全指证券公司指数
7346,150344,融通证券B,融通基金管理有限公司,何天翔 ,Stock,2015-07-17,2015-08-03,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证全指证券公司指数
7347,150349,融通中证农业A,融通基金管理有限公司,,Stock,2015-08-25,2015-08-25,2016-07-29,2016-07-29,5.0％×活期存款利率(税后)+95.0％×中证大农业指数
7348,150350,融通中证农业B,融通基金管理有限公司,,Stock,2015-08-25,2015-08-25,2016-07-29,2016-07-29,5.0％×活期存款利率(税后)+95.0％×中证大农业指数
7349,150351,银华国防A,银华基金管理股份有限公司,,Stock,2015-08-06,2015-08-06,2016-06-15,2016-06-15,5.0％×活期存款利率(税后)+95.0％×中证国防安全指数
7350,150352,银华国防B,银华基金管理股份有限公司,,Stock,2015-08-06,2015-08-06,2016-06-15,2016-06-15,5.0％×活期存款利率(税后)+95.0％×中证国防安全指数
7351,150353,银华一带一路A,银华基金管理股份有限公司,,Stock,2015-08-13,2015-08-13,2016-06-15,2016-06-15,5.0％×活期存款利率(税后)+95.0％×中证一带一路主题指数
7352,150354,银华一带一路B,银华基金管理股份有限公司,,Stock,2015-08-13,2015-08-13,2016-06-15,2016-06-15,5.0％×活期存款利率(税后)+95.0％×中证一带一路主题指数
7353,150357,国泰新能源A,国泰基金管理有限公司,,Stock,2015-08-27,2015-08-27,2016-07-01,2016-07-01,5.0％×活期存款利率(税后)+95.0％×国证新能源汽车指数
7354,150358,国泰新能源B,国泰基金管理有限公司,,Stock,2015-08-27,2015-08-27,2016-07-01,2016-07-01,5.0％×活期存款利率(税后)+95.0％×国证新能源汽车指数
7355,150968,银河研究,银河基金管理有限公司,神玉飞 ,Hybrid,2017-07-27,2017-07-27,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中证全债指数
7356,150988,银河钱包货币A,银河基金管理有限公司,张沛 ,Money,2017-06-29,2017-06-29,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
7357,150998,银河钱包货币B,银河基金管理有限公司,张沛 ,Money,2017-06-29,2017-06-29,0000-00-00,0000-00-00,100.0％×七天通知存款利率(税后)
7358,151001,银河稳健,银河基金管理有限公司,钱睿南 ,Hybrid,2003-08-04,2003-08-04,0000-00-00,0000-00-00,75.0％×上海证券交易所Ａ股指数+25.0％×上海证券交易所国债指数
7359,151002,银河收益,银河基金管理有限公司,韩晶 ,Bond,2003-08-04,2003-08-04,0000-00-00,0000-00-00,15.0％×上海证券交易所Ａ股指数+85.0％×中债-总指数
7360,159001,易方达保证金A,易方达基金管理有限公司,梁莹 石大怿 ,Money,2013-03-29,2014-10-20,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
7361,159002,易方达保证金B,易方达基金管理有限公司,梁莹 石大怿 ,Money,2013-03-29,2013-03-29,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
7362,159003,招商快线A,招商基金管理有限公司,许强 ,Money,2013-05-17,2014-10-20,0000-00-00,0000-00-00,100.0％×活期存款利率(税后)
