,Unnamed: 0,code,symbol,issuer,fund_manager,fund_type,establishment_date,listed_date,stop_date,de_listed_date,benchmark,listed_to_delisted,establishment_to_stop
7429,7429,159967,华夏动量ETF,华夏基金管理有限公司,荣膺 ,Stock,2019-06-21,2019-07-15,0000-00-00,0000-00-00,100.0％×创业板动量成长指数,0,0
7430,7430,159969,银华100ETF,银华基金管理股份有限公司,王帅 张凯 ,Stock,2019-06-28,2019-06-28,0000-00-00,0000-00-00,100.0％×深证100指数(价格),0,0
7431,7431,159971,富国创业板ETF,富国基金管理有限公司,王乐乐 ,Stock,2019-06-11,2019-07-02,0000-00-00,0000-00-00,100.0％×创业板指数(价格),0,0
7432,7432,159973,弘毅国证民企ETF,弘毅远方基金管理有限公司,焦庆 ,Stock,2019-07-16,2019-07-16,0000-00-00,0000-00-00,100.0％×国证民企领先100指数,0,0
7433,7433,160105,南方积配,南方基金管理股份有限公司,蔡望鹏 ,Hybrid,2004-10-14,2004-12-20,0000-00-00,0000-00-00,85.0％×上海证券交易所综合指数+15.0％×上海证券交易所国债指数,0,0
7434,7434,160106,南方高增,南方基金管理股份有限公司,张原 ,Hybrid,2005-07-13,2005-09-21,0000-00-00,0000-00-00,90.0％×上海证券交易所综合指数+10.0％×上海证券交易所国债指数,0,0
7435,7435,160119,南方500ETF联接A,南方基金管理股份有限公司,罗文杰 ,Stock,2013-02-22,2013-02-22,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证小盘500指数,0,0
7436,7436,160121,南方金砖,南方基金管理股份有限公司,黄亮 ,QDII,2010-12-09,2010-12-09,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×富时金砖四国50指数,0,0
7437,7437,160123,南方10年国债A,南方基金管理股份有限公司,董浩 ,Bond,2016-08-17,2016-08-17,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中债-10年期国债指数,0,0
7438,7438,160124,南方10年国债C,南方基金管理股份有限公司,董浩 ,Bond,2016-08-17,2016-08-17,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中债-10年期国债指数,0,0
7439,7439,160125,南方香港,南方基金管理股份有限公司,毕凯 ,QDII,2015-05-13,2015-05-13,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×香港恒生指数,0,0
7440,7440,160127,南方消费,南方基金管理股份有限公司,肖勇 ,Stock,2012-03-13,2012-03-13,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×中证内地消费主题指数,0,0
7441,7441,160128,南方金利A,南方基金管理股份有限公司,李璇 ,Bond,2012-05-17,2012-07-16,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后),0,0
7442,7442,160129,南方金利C,南方基金管理股份有限公司,李璇 ,Bond,2012-05-17,2012-05-17,0000-00-00,0000-00-00,100.0％×三年定期存款利率(税后),0,0
7443,7443,160130,南方永利A,南方基金管理股份有限公司,刘文良 ,Bond,2013-04-25,2013-06-06,0000-00-00,0000-00-00,100.0％×一年定期存款收益率(税后)加1.2%,0,0
7444,7444,160131,南方聚利A,南方基金管理股份有限公司,李慧鹏 ,Bond,2013-11-28,2014-01-21,0000-00-00,0000-00-00,100.0％×一年定期存款收益率(税后)加1.2%,0,0
7445,7445,160132,南方永利C,南方基金管理股份有限公司,刘文良 ,Bond,2014-04-28,2014-04-28,0000-00-00,0000-00-00,100.0％×一年定期存款收益率(税后)加1.2%,0,0
7446,7446,160133,南方天元,南方基金管理股份有限公司,蒋秋洁 ,Stock,2014-07-03,2014-08-25,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数,0,0
7447,7447,160134,南方聚利C,南方基金管理股份有限公司,李慧鹏 ,Bond,2014-12-01,2014-12-01,0000-00-00,0000-00-00,100.0％×一年定期存款收益率(税后)加1.2%,0,0
7448,7448,160135,南方高铁,南方基金管理股份有限公司,孙伟 ,Stock,2015-06-10,2015-06-10,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证高铁产业指数,0,0
7449,7449,160136,南方改革,南方基金管理股份有限公司,孙伟 ,Stock,2015-06-03,2015-06-03,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证国有企业改革指数,0,0
7450,7450,160137,南方互联网,南方基金管理股份有限公司,龚涛 ,Stock,2015-07-01,2015-07-01,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证互联网指数,0,0
7451,7451,160138,南方中国企业A,南方基金管理股份有限公司,,QDII,2017-04-26,2017-05-17,2019-04-23,2019-04-23,5.0％×活期存款利率(税后)+95.0％×恒生中国企业精明指数,706,727
7452,7452,160139,南方中国企业C,南方基金管理股份有限公司,,QDII,2017-04-26,2017-04-26,2019-04-23,2019-04-23,5.0％×活期存款利率(税后)+95.0％×恒生中国企业精明指数,727,727
7453,7453,160140,南方美国REITA,南方基金管理股份有限公司,黄亮 ,QDII,2017-10-26,2017-11-24,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×道琼斯美国精选REIT指数,0,0
7454,7454,160141,南方美国REITC,南方基金管理股份有限公司,黄亮 ,QDII,2017-10-26,2017-10-26,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×道琼斯美国精选REIT指数,0,0
7455,7455,160142,南方配售,南方基金管理股份有限公司,蒋秋洁 李璇 ,Hybrid,2018-07-05,2019-03-29,0000-00-00,0000-00-00,40.0％×中债-总指数+60.0％×沪深300指数,0,0
7456,7456,160211,国泰小盘,国泰基金管理有限公司,杨飞 ,Hybrid,2009-10-19,2010-01-07,0000-00-00,0000-00-00,20.0％×中证全债指数+35.0％×天相指数中盘成长+45.0％×天相指数小盘成长,0,0
7457,7457,160212,国泰优势,国泰基金管理有限公司,杨飞 ,Hybrid,2013-02-19,2013-02-27,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证全债指数,0,0
7458,7458,160213,国泰纳指,国泰基金管理有限公司,吴向军 ,QDII,2010-04-29,2010-04-29,0000-00-00,0000-00-00,100.0％×纳斯达克100指数,0,0
7459,7459,160215,国泰价值,国泰基金管理有限公司,周伟锋 ,Hybrid,2010-08-13,2010-09-13,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中证全债指数,0,0
7460,7460,160216,国泰商品,国泰基金管理有限公司,吴向军 ,QDII,2012-05-03,2015-04-07,0000-00-00,0000-00-00,100.0％×国泰大宗商品配置指数(全收益指数),0,0
7461,7461,160217,国泰互利,国泰基金管理有限公司,吴晨 ,Bond,2011-12-29,2011-12-29,0000-00-00,0000-00-00,100.0％×中证全债指数,0,0
7462,7462,160218,国泰房地产,国泰基金管理有限公司,徐成城 ,Stock,2013-02-06,2013-02-06,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证房地产行业指数,0,0
7463,7463,160219,国泰医药,国泰基金管理有限公司,梁杏 徐成城 ,Stock,2013-08-29,2013-08-29,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证医药卫生行业指数,0,0
7464,7464,160220,国泰民益A,国泰基金管理有限公司,樊利安 ,Hybrid,2017-12-25,2017-12-25,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数,0,0
7465,7465,160221,国泰有色,国泰基金管理有限公司,徐成城 ,Stock,2015-03-30,2015-03-30,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证有色金属行业指数,0,0
7466,7466,160222,国泰食品,国泰基金管理有限公司,梁杏 徐成城 ,Stock,2014-10-23,2014-10-23,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证食品饮料行业指数,0,0
7467,7467,160223,国泰创业板,国泰基金管理有限公司,徐成城 ,Stock,2016-11-11,2016-11-28,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×创业板指数(价格),0,0
7468,7468,160224,国泰TMT50,国泰基金管理有限公司,艾小军 ,Stock,2015-03-26,2015-03-26,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×深证电子信息传媒产业50指数,0,0
7469,7469,160225,国泰新能源,国泰基金管理有限公司,徐成城 ,Stock,2016-07-01,2016-07-20,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证新能源汽车指数,0,0
7470,7470,160226,国泰民益C,国泰基金管理有限公司,樊利安 ,Hybrid,2017-12-25,2017-12-25,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数,0,0
7471,7471,160311,华夏蓝筹,华夏基金管理有限公司,王怡欢 ,Hybrid,2007-04-24,2007-05-28,0000-00-00,0000-00-00,40.0％×上海证券交易所国债指数+60.0％×沪深300指数,0,0
7472,7472,160314,华夏行业,华夏基金管理有限公司,孙彬 ,Hybrid,2007-11-22,2008-01-14,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数,0,0
7473,7473,160322,华夏港股通,华夏基金管理有限公司,黄芳 李湘杰 ,Stock,2016-11-11,2017-07-24,0000-00-00,0000-00-00,10.0％×活期存款利率+90.0％×恒生综合指数,0,0
7474,7474,160323,华夏磐泰,华夏基金管理有限公司,张城源 ,Hybrid,2018-07-17,2018-07-17,0000-00-00,0000-00-00,70.0％×上海证券交易所国债指数+30.0％×沪深300指数,0,0
7475,7475,160324,华夏磐晟,华夏基金管理有限公司,董阳阳 ,Hybrid,2018-12-14,2018-12-14,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×沪深300指数,0,0
7476,7476,160415,华安多因子,华安基金管理有限公司,马丁 孙晨进 ,Hybrid,2019-01-11,2019-01-11,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中债-综合指数,0,0
7477,7477,160416,华安石油,华安基金管理有限公司,倪斌 ,QDII,2012-03-29,2012-05-02,0000-00-00,0000-00-00,100.0％×标普全球石油净总收益指数,0,0
7478,7478,160417,华安300,华安基金管理有限公司,苏卿云 ,Stock,2012-06-25,2012-06-25,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×沪深300指数,0,0
7479,7479,160418,华安银行,华安基金管理有限公司,许之彦 ,Stock,2015-06-09,2015-06-09,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证银行指数,0,0
7480,7480,160419,华安证券,华安基金管理有限公司,许之彦 ,Stock,2015-06-09,2015-06-09,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证全指证券公司指数,0,0
7481,7481,160420,华安50,华安基金管理有限公司,许之彦 ,Stock,2015-07-06,2015-07-06,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×创业板50指数,0,0
7482,7482,160421,华安智增,华安基金管理有限公司,王春 ,Hybrid,2018-03-14,2018-03-14,0000-00-00,0000-00-00,50.0％×中债-总指数+50.0％×沪深300指数,0,0
7483,7483,160422,华安50ETF联接A,华安基金管理有限公司,许之彦 ,Stock,2018-11-08,2018-11-08,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×创业板50指数,0,0
7484,7484,160423,华安慧增,华安基金管理有限公司,,Hybrid,2018-02-06,2018-02-06,2018-05-26,2018-05-26,50.0％×中债-总指数+50.0％×沪深300指数,109,109
7485,7485,160424,华安50ETF联接C,华安基金管理有限公司,许之彦 ,Stock,2019-05-21,2019-05-21,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×创业板50指数,0,0
7486,7486,160505,博时主题,博时基金管理有限公司,王俊 ,Hybrid,2005-01-06,2005-02-22,0000-00-00,0000-00-00,20.0％×上海证券交易所国债指数+80.0％×沪深300指数,0,0
7487,7487,160512,博时卓越,博时基金管理有限公司,王增财 ,Hybrid,2011-04-22,2011-06-30,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证全债指数,0,0
7488,7488,160513,博时稳健A,博时基金管理有限公司,邓欣雨 ,Bond,2011-06-10,2014-07-01,0000-00-00,0000-00-00,100.0％×中证全债指数,0,0
7489,7489,160514,博时稳健C,博时基金管理有限公司,邓欣雨 ,Bond,2011-06-10,2011-06-10,0000-00-00,0000-00-00,100.0％×中证全债指数,0,0
7490,7490,160515,博时安丰18债A,博时基金管理有限公司,程卓 ,Bond,2013-08-22,2013-10-17,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)的1.5倍,0,0
7491,7491,160516,博时证保,博时基金管理有限公司,赵云阳 ,Stock,2015-05-19,2015-05-19,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证800证券保险指数,0,0
7492,7492,160517,博时银行,博时基金管理有限公司,赵云阳 ,Stock,2015-06-09,2015-06-09,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证银行指数,0,0
7493,7493,160518,博时睿远,博时基金管理有限公司,陈鹏扬 ,Hybrid,2017-10-17,2017-10-17,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数,0,0
7494,7494,160519,博时睿利,博时基金管理有限公司,金晟哲 ,Hybrid,2017-12-04,2017-12-04,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数,0,0
7495,7495,160520,博时弘盈A,博时基金管理有限公司,陈鹏扬 ,Hybrid,2016-08-01,2016-10-26,0000-00-00,0000-00-00,25.0％×沪深300指数+75.0％×中债-综合指数-财富指数,0,0
7496,7496,160521,博时弘盈C,博时基金管理有限公司,陈鹏扬 ,Hybrid,2016-08-01,2016-08-01,0000-00-00,0000-00-00,25.0％×沪深300指数+75.0％×中债-综合指数-财富指数,0,0
7497,7497,160522,博时睿益,博时基金管理有限公司,陈鹏扬 张锦 ,Hybrid,2018-02-23,2018-02-23,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数,0,0
7498,7498,160523,博时安丰18债C,博时基金管理有限公司,程卓 ,Bond,2016-09-07,2016-09-07,0000-00-00,0000-00-00,100.0％×一年定期存款利率(税后)的1.5倍,0,0
7499,7499,160524,博时弘泰,博时基金管理有限公司,陈鹏扬 ,Hybrid,2016-12-09,2016-12-09,0000-00-00,0000-00-00,25.0％×沪深300指数+75.0％×中债-综合指数-财富指数,0,0
7500,7500,160525,博时睿丰,博时基金管理有限公司,,Hybrid,2017-03-22,2017-03-22,2018-10-31,2018-10-31,50.0％×沪深300指数+50.0％×中债-综合指数-财富指数,588,588
7501,7501,160526,博时优势A,博时基金管理有限公司,李洋 王俊 ,Hybrid,2019-06-03,2019-06-03,0000-00-00,0000-00-00,60.0％×沪深300指数+20.0％×香港恒生指数+20.0％×中债-综合指数-财富指数,0,0
7502,7502,160602,鹏华债券A,鹏华基金管理有限公司,刘涛 ,Bond,2003-07-12,2003-07-12,0000-00-00,0000-00-00,100.0％×中证综合债券指数,0,0
7503,7503,160603,鹏华收益,鹏华基金管理有限公司,陈璇淼 蒋鑫 ,Hybrid,2003-07-12,2003-07-12,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中证综合债券指数,0,0
7504,7504,160605,鹏华50,鹏华基金管理有限公司,王宗合 ,Hybrid,2004-05-12,2004-05-12,0000-00-00,0000-00-00,65.0％×上海证券交易所180成份指数+30.0％×深证100指数(收益)+5.0％×同业存款利息率,0,0
7505,7505,160606,鹏华货币A,鹏华基金管理有限公司,叶朝明 张佳蕾 ,Money,2005-04-12,2005-04-12,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
7506,7506,160607,鹏华价值,鹏华基金管理有限公司,谢书英 ,Hybrid,2006-07-18,2006-09-18,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中证综合债券指数,0,0
7507,7507,160608,鹏华债券B,鹏华基金管理有限公司,刘涛 ,Bond,2006-05-15,2006-05-15,0000-00-00,0000-00-00,100.0％×中证综合债券指数,0,0
7508,7508,160609,鹏华货币B,鹏华基金管理有限公司,叶朝明 张佳蕾 ,Money,2006-09-15,2006-09-15,0000-00-00,0000-00-00,100.0％×活期存款利率(税后),0,0
7509,7509,160610,鹏华动力,鹏华基金管理有限公司,张航 ,Hybrid,2007-01-09,2007-03-09,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中证综合债券指数,0,0
7510,7510,160611,鹏华治理,鹏华基金管理有限公司,陈璇淼 ,Hybrid,2007-04-25,2007-07-18,0000-00-00,0000-00-00,75.0％×沪深300指数+25.0％×中证综合债券指数,0,0
7511,7511,160612,鹏华丰收,鹏华基金管理有限公司,刘太阳 ,Bond,2008-05-28,2008-05-28,0000-00-00,0000-00-00,100.0％×中债-总指数,0,0
7512,7512,160613,鹏华创新,鹏华基金管理有限公司,伍旋 ,Hybrid,2008-10-10,2008-11-10,0000-00-00,0000-00-00,75.0％×沪深300指数+25.0％×中证综合债券指数,0,0
7513,7513,160615,鹏华300A,鹏华基金管理有限公司,张羽翔 ,Stock,2009-04-03,2009-05-08,0000-00-00,0000-00-00,5.0％×同业存款利息率+95.0％×沪深300指数,0,0
7514,7514,160616,鹏华500A,鹏华基金管理有限公司,张羽翔 ,Stock,2010-02-05,2010-04-28,0000-00-00,0000-00-00,5.0％×同业存款利息率+95.0％×中证小盘500指数,0,0
7515,7515,160617,鹏华丰润,鹏华基金管理有限公司,周恩源 祝松 ,Bond,2010-12-02,2010-12-16,0000-00-00,0000-00-00,100.0％×中债-综合指数,0,0
7516,7516,160618,鹏华丰泽,鹏华基金管理有限公司,周恩源 ,Bond,2014-12-08,2014-12-25,0000-00-00,0000-00-00,100.0％×中债-总指数,0,0
7517,7517,160619,鹏华丰泽A,鹏华基金管理有限公司,,Bond,2011-12-08,2011-12-08,2014-12-08,2014-12-08,100.0％×中债-总指数,1096,1096
7518,7518,160620,鹏华资源,鹏华基金管理有限公司,崔俊杰 ,Stock,2012-09-27,2012-09-27,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证A股资源产业指数,0,0
7519,7519,160621,鹏华丰和A,鹏华基金管理有限公司,戴钢 ,Bond,2015-11-05,2015-11-05,0000-00-00,0000-00-00,100.0％×中债-综合指数,0,0
7520,7520,160622,鹏华丰利,鹏华基金管理有限公司,王石千 ,Bond,2016-04-25,2016-05-24,0000-00-00,0000-00-00,100.0％×中债-总指数,0,0
7521,7521,160623,鹏华丰利A,鹏华基金管理有限公司,,Bond,2013-04-23,2013-04-23,2016-04-25,2016-04-25,100.0％×中债-总指数,1098,1098
7522,7522,160624,鹏华领先,鹏华基金管理有限公司,蒋鑫 孟昊 ,Hybrid,2013-12-23,2013-12-23,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中证综合债券指数,0,0
7523,7523,160625,鹏华证保,鹏华基金管理有限公司,陈龙 ,Stock,2014-05-05,2014-05-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证800证券保险指数,0,0
7524,7524,160626,鹏华信息,鹏华基金管理有限公司,闫冬 ,Stock,2014-05-05,2014-05-05,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证信息技术指数,0,0
7525,7525,160627,鹏华策略,鹏华基金管理有限公司,袁航 ,Hybrid,2014-06-10,2014-06-10,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中证综合债券指数,0,0
